Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16761.0,97,1,316.62,3,2,2,322,Regular
16762.0,20,3,1207.24,4,3,3,433,Regular
16763.0,199,2,964.6999999999999,2,2,3,223,Regular
16764.0,4,13,2790.9500000000003,5,5,4,554,VIP
16765.0,294,2,454.75,2,2,2,222,Regular
16766.0,273,2,1145.6,2,2,3,223,Regular
16767.0,31,15,8056.76,4,5,5,455,VIP
16768.0,48,9,1698.57,4,5,4,454,VIP
16769.0,260,4,1117.05,2,4,3,243,At Risk
16770.0,58,9,1778.93,4,5,4,454,VIP
16771.0,33,10,3949.6,4,5,5,455,VIP
16772.0,423,3,3698.05,1,3,5,135,Regular
16773.0,57,3,421.24,4,3,2,432,Regular
16774.0,68,8,1567.48,3,5,4,354,Regular
16775.0,10,16,2820.84,5,5,4,554,VIP
16776.0,60,2,592.51,3,2,2,322,Regular
16777.0,80,5,1292.18,3,4,4,344,Regular
16778.0,74,2,245.94,3,2,1,321,Regular
16779.0,2,53,32809.03,5,5,5,555,VIP
16780.0,100,3,596.4,3,3,2,332,Regular
16781.0,372,2,623.0,2,2,3,223,Regular
16782.0,10,38,9636.12,5,5,5,555,VIP
16783.0,437,1,391.95,1,2,2,122,Regular
16784.0,20,5,892.33,4,4,3,443,Regular
16785.0,410,1,533.78,2,2,2,222,Regular
16786.0,394,1,51.84,2,2,1,221,Regular
16787.0,398,4,1017.53,2,4,3,243,At Risk
16788.0,123,5,1928.93,3,4,4,344,Regular
16789.0,8,1,80.80000000000001,5,2,1,521,Regular
16790.0,4,6,1545.6200000000001,5,4,4,544,VIP
16791.0,29,15,3957.63,4,5,5,455,VIP
16792.0,282,5,623.46,2,4,3,243,At Risk
16793.0,57,1,243.84,4,2,1,421,Regular
16794.0,1,15,2052.7,5,5,4,554,VIP
16795.0,365,3,2062.41,2,3,4,234,Regular
16796.0,89,1,305.62,3,2,2,322,Regular
16797.0,393,5,1802.02,2,4,4,244,At Risk
16798.0,554,3,841.16,1,3,3,133,Regular
16799.0,432,2,452.78000000000003,1,2,2,122,Regular
16800.0,11,1,1162.65,5,2,3,523,Regular
16801.0,163,4,1594.23,3,4,4,344,Regular
16802.0,679,2,582.61,1,2,2,122,Regular
16803.0,65,1,332.3,3,2,2,322,Regular
16804.0,23,3,536.99,4,3,2,432,Regular
16805.0,174,5,1091.34,3,4,3,343,Regular
16806.0,103,4,762.16,3,4,3,343,Regular
16807.0,143,6,2123.88,3,4,4,344,Regular
16808.0,99,2,288.42,3,2,2,322,Regular
16809.0,23,9,1727.43,4,5,4,454,VIP
16810.0,192,2,842.04,2,2,3,223,Regular
16811.0,5,2,547.07,5,2,2,522,Regular
16812.0,361,4,2392.0,2,4,4,244,At Risk
16813.0,8,10,1652.18,5,5,4,554,VIP
16814.0,14,36,11924.85,5,5,5,555,VIP
16815.0,454,2,406.02,1,2,2,122,Regular
16816.0,103,4,417.06,3,4,2,342,Regular
16817.0,3,13,2560.7000000000003,5,5,4,554,VIP
16818.0,11,11,3349.57,5,5,5,555,VIP
16819.0,465,2,182.59,1,2,1,121,Regular
16820.0,96,1,497.61,3,2,2,322,Regular
16821.0,382,1,113.35,2,2,1,221,Regular
16822.0,686,1,181.39,1,2,1,121,Regular
16823.0,227,7,2243.09,2,4,4,244,At Risk
16824.0,16,3,686.24,5,3,3,533,Regular
16825.0,39,5,1826.89,4,4,4,444,VIP
16826.0,51,1,341.7,4,2,2,422,Regular
16827.0,393,5,392.13,2,4,2,242,At Risk
16828.0,93,2,128.5,3,2,1,321,Regular
16829.0,157,2,513.32,3,2,2,322,Regular
16830.0,39,4,1207.5,4,4,3,443,Regular
16831.0,565,1,91.8,1,2,1,121,Regular
16832.0,184,5,417.61,3,4,2,342,Regular
16833.0,1,6,2409.04,5,4,4,544,VIP
16834.0,228,2,898.96,2,3,3,233,Regular
16835.0,128,6,1456.66,3,4,4,344,Regular
16836.0,40,4,782.37,4,4,3,443,Regular
16837.0,31,11,3170.98,4,5,5,455,VIP
16838.0,197,4,1159.6100000000001,2,4,3,243,At Risk
16839.0,9,44,21758.25,5,5,5,555,VIP
16840.0,603,2,139.85,1,3,1,131,Regular
16841.0,37,12,4006.06,4,5,5,455,VIP
16842.0,101,3,1264.19,3,3,4,334,Regular
16843.0,43,35,19571.43,4,5,5,455,VIP
16844.0,563,2,614.34,1,3,3,133,Regular
16845.0,618,1,253.88,1,2,1,121,Regular
16846.0,50,3,842.41,4,3,3,433,Regular
16847.0,43,2,614.89,4,3,3,433,Regular
16848.0,53,4,1411.62,4,4,4,444,VIP
16849.0,187,1,124.57,3,2,1,321,Regular
16850.0,334,1,332.41,2,2,2,222,Regular
16851.0,4,3,342.45,5,3,2,532,Regular
16852.0,10,2,144.91,5,3,1,531,Regular
16854.0,417,2,1408.96,1,3,4,134,Regular
16855.0,24,2,328.40000000000003,4,3,2,432,Regular
16856.0,15,3,358.49,5,3,2,532,Regular
16857.0,443,1,352.8,1,2,2,122,Regular
16858.0,369,10,4292.59,2,5,5,255,At Risk
16859.0,145,7,1932.41,3,4,4,344,Regular
16860.0,453,3,1610.62,1,3,4,134,Regular
16861.0,60,5,946.59,3,4,3,343,Regular
16862.0,547,4,662.33,1,4,3,143,At Risk
16863.0,31,3,834.27,4,3,3,433,Regular
16864.0,434,2,409.25,1,3,2,132,Regular
16865.0,402,1,130.95,2,2,1,221,Regular
16866.0,141,3,207.74,3,3,1,331,Regular
16867.0,690,1,76.74000000000001,1,2,1,121,Regular
16868.0,394,3,384.56,2,3,2,232,Regular
16869.0,23,4,817.12,4,4,3,443,Regular
16870.0,469,1,450.16,1,2,2,122,Regular
16871.0,22,6,2812.34,4,4,4,444,VIP
16872.0,77,6,1213.13,3,4,3,343,Regular
16873.0,5,12,14617.39,5,5,5,555,VIP
16874.0,379,1,209.89000000000001,2,2,1,221,Regular
16875.0,67,11,4234.53,3,5,5,355,Regular
16876.0,404,1,136.01,2,2,1,221,Regular
16877.0,12,6,846.62,5,4,3,543,Regular
16878.0,84,1,13.3,3,2,1,321,Regular
16880.0,31,8,1813.21,4,5,4,454,VIP
16881.0,67,1,432.0,3,2,2,322,Regular
16882.0,67,3,705.12,3,3,3,333,Regular
16883.0,187,19,2246.06,3,5,4,354,Regular
16884.0,38,4,1070.97,4,4,3,443,Regular
16885.0,15,4,684.6,5,4,3,543,Regular
16886.0,456,1,134.0,1,2,1,121,Regular
16887.0,35,3,658.17,4,3,3,433,Regular
16888.0,401,3,434.2,2,3,2,232,Regular
16889.0,195,6,2526.65,2,4,4,244,At Risk
16890.0,477,3,285.41,1,3,1,131,Regular
16891.0,2,11,1727.94,5,5,4,554,VIP
16892.0,1,7,754.75,5,4,3,543,Regular
16893.0,367,2,249.89000000000001,2,3,1,231,Regular
16894.0,502,3,1306.96,1,3,4,134,Regular
16895.0,65,5,1102.9,3,4,3,343,Regular
16896.0,555,1,103.95,1,2,1,121,Regular
16897.0,299,2,289.78,2,3,2,232,Regular
16898.0,26,5,885.21,4,4,3,443,Regular
16899.0,8,8,1695.77,5,5,4,554,VIP
16900.0,17,3,887.11,5,3,3,533,Regular
16901.0,729,1,204.26,1,2,1,121,Regular
16902.0,116,1,1706.88,3,2,4,324,Regular
16903.0,29,3,1041.75,4,3,3,433,Regular
16904.0,4,21,4675.36,5,5,5,555,VIP
16905.0,5,17,4706.77,5,5,5,555,VIP
16906.0,82,7,1410.92,3,4,4,344,Regular
16907.0,29,9,1470.89,4,5,4,454,VIP
16908.0,722,1,252.59,1,2,1,121,Regular
16909.0,72,1,379.14,3,2,2,322,Regular
16910.0,4,8,1508.96,5,5,4,554,VIP
16911.0,636,2,255.25,1,3,1,131,Regular
16912.0,29,15,4460.51,4,5,5,455,VIP
16913.0,290,3,423.91,2,3,2,232,Regular
16914.0,36,1,183.76,4,2,1,421,Regular
16915.0,9,11,1543.18,5,5,4,554,VIP
16916.0,24,4,902.02,4,4,3,443,Regular
16917.0,277,2,1851.88,2,3,4,234,Regular
16918.0,50,16,3206.54,4,5,5,455,VIP
16919.0,156,24,4909.66,3,5,5,355,Regular
16920.0,411,1,355.45,1,2,2,122,Regular
16921.0,61,3,409.21,3,3,2,332,Regular
16922.0,573,1,611.08,1,2,3,123,Regular
16923.0,12,32,13157.130000000001,5,5,5,555,VIP
16924.0,21,3,829.89,4,3,3,433,Regular
16925.0,540,1,125.65,1,2,1,121,Regular
16926.0,371,5,1169.6100000000001,2,4,3,243,At Risk
16927.0,116,3,543.05,3,3,2,332,Regular
16928.0,80,29,3897.5299999999997,3,5,5,355,Regular
16929.0,4,7,1295.39,5,4,4,544,VIP
16930.0,26,3,378.89,4,3,2,432,Regular
16931.0,5,23,5032.22,5,5,5,555,VIP
16932.0,53,3,412.55,4,3,2,432,Regular
16933.0,1,9,3099.3,5,5,5,555,VIP
16934.0,55,6,2083.14,4,4,4,444,VIP
16935.0,382,3,530.86,2,3,2,232,Regular
16936.0,26,2,548.29,4,3,2,432,Regular
16937.0,499,1,196.25,1,2,1,121,Regular
16938.0,9,9,6995.360000000001,5,5,5,555,VIP
16939.0,489,3,433.84999999999997,1,3,2,132,Regular
16940.0,52,8,6427.66,4,5,5,455,VIP
16941.0,612,1,33.0,1,2,1,121,Regular
16942.0,13,9,1904.99,5,5,4,554,VIP
16943.0,212,5,1299.49,2,4,4,244,At Risk
16944.0,610,1,101.36,1,2,1,121,Regular
16945.0,22,33,8548.16,4,5,5,455,VIP
16946.0,383,5,1222.04,2,4,4,244,At Risk
16947.0,236,5,955.21,2,4,3,243,At Risk
16948.0,139,7,868.77,3,4,3,343,Regular
16949.0,4,6,1286.27,5,4,4,544,VIP
16950.0,57,10,3541.77,4,5,5,455,VIP
16951.0,135,3,1277.75,3,3,4,334,Regular
16952.0,109,5,795.83,3,4,3,343,Regular
16953.0,30,1,20.8,4,2,1,421,Regular
16954.0,1,20,6081.88,5,5,5,555,VIP
16955.0,185,6,1120.31,3,4,3,343,Regular
16956.0,18,1,308.74,5,2,2,522,Regular
16957.0,239,2,416.64,2,3,2,232,Regular
16958.0,435,1,778.49,1,2,3,123,Regular
16959.0,87,1,117.35000000000001,3,2,1,321,Regular
16960.0,39,8,1990.88,4,5,4,454,VIP
16961.0,116,3,794.56,3,3,3,333,Regular
16962.0,410,1,251.04,2,2,1,221,Regular
16963.0,187,1,110.55000000000001,3,2,1,321,Regular
16964.0,733,2,207.85,1,3,1,131,Regular
16965.0,227,1,201.19,2,2,1,221,Regular
16966.0,8,7,2154.97,5,4,4,544,VIP
16967.0,189,1,319.02,3,2,2,322,Regular
16968.0,4,2,439.43,5,3,2,532,Regular
16969.0,39,3,650.41,4,3,3,433,Regular
16970.0,626,1,71.4,1,2,1,121,Regular
16971.0,38,1,357.21,4,2,2,422,Regular
16972.0,383,2,749.0,2,3,3,233,Regular
16973.0,386,1,127.0,2,2,1,221,Regular
16974.0,523,2,365.5,1,3,2,132,Regular
16975.0,423,3,926.12,1,3,3,133,Regular
16976.0,267,1,251.51999999999998,2,2,1,221,Regular
16977.0,395,4,496.0,2,4,2,242,At Risk
16978.0,78,3,768.88,3,3,3,333,Regular
16979.0,4,9,2859.74,5,5,4,554,VIP
16980.0,255,3,1422.83,2,3,4,234,Regular
16982.0,61,1,384.06,3,2,2,322,Regular
16983.0,13,11,3490.53,5,5,5,555,VIP
16984.0,88,9,10350.53,3,5,5,355,Regular
16985.0,17,23,10923.16,5,5,5,555,VIP
16986.0,30,11,4888.75,4,5,5,455,VIP
16987.0,3,11,2521.4,5,5,4,554,VIP
16988.0,5,2,382.67,5,3,2,532,Regular
16989.0,7,6,1133.25,5,4,3,543,Regular
16990.0,219,2,344.0,2,3,2,232,Regular
16991.0,421,1,1041.21,1,2,3,123,Regular
16992.0,11,13,5476.5,5,5,5,555,VIP
16993.0,464,2,1950.95,1,3,4,134,Regular
16996.0,30,9,2123.61,4,5,4,454,VIP
16997.0,288,3,702.0,2,3,3,233,Regular
16998.0,150,5,402.0,3,4,2,342,Regular
16999.0,23,2,484.82,4,3,2,432,Regular
17000.0,396,2,406.3,2,3,2,232,Regular
17001.0,1,19,6640.8,5,5,5,555,VIP
17002.0,86,7,2571.55,3,4,4,344,Regular
17003.0,402,4,828.21,2,4,3,243,At Risk
17004.0,46,4,2324.36,4,4,4,444,VIP
17005.0,471,2,622.36,1,3,3,133,Regular
17006.0,5,8,1635.27,5,5,4,554,VIP
17007.0,51,7,1120.1000000000001,4,4,3,443,Regular
17008.0,429,1,81.36,1,2,1,121,Regular
17009.0,551,1,242.06,1,2,1,121,Regular
17010.0,18,1,195.36,5,2,1,521,Regular
17011.0,30,3,671.7,4,3,3,433,Regular
17012.0,725,1,360.61,1,2,2,122,Regular
17014.0,8,3,583.4300000000001,5,3,2,532,Regular
17015.0,29,3,1838.61,4,3,4,434,Regular
17016.0,577,1,552.4,1,2,2,122,Regular
17017.0,3,29,12576.99,5,5,5,555,VIP
17018.0,41,6,2287.7,4,4,4,444,VIP
17019.0,11,11,3602.29,5,5,5,555,VIP
17020.0,542,2,935.62,1,3,3,133,Regular
17021.0,442,6,1182.22,1,4,3,143,At Risk
17022.0,31,2,260.0,4,3,1,431,Regular
17023.0,417,3,800.1800000000001,1,3,3,133,Regular
17024.0,45,3,95.85,4,3,1,431,Regular
17025.0,61,5,1349.67,3,4,4,344,Regular
17026.0,185,3,175.83,3,3,1,331,Regular
17027.0,79,9,1310.63,3,5,4,354,Regular
17028.0,581,3,1593.83,1,3,4,134,Regular
17029.0,111,7,2137.3,3,4,4,344,Regular
17030.0,64,1,146.87,3,2,1,321,Regular
17031.0,12,6,2773.85,5,4,4,544,VIP
17032.0,548,8,2984.32,1,5,5,155,At Risk
17033.0,86,4,1332.79,3,4,4,344,Regular
17034.0,16,5,1276.42,5,4,4,544,VIP
17035.0,246,4,613.59,2,4,3,243,At Risk
17036.0,383,1,176.9,2,2,1,221,Regular
17037.0,88,1,1267.32,3,2,4,324,Regular
17038.0,30,2,743.17,4,3,3,433,Regular
17039.0,604,1,1954.99,1,2,4,124,Regular
17040.0,138,2,463.25,3,3,2,332,Regular
17041.0,27,6,1655.2,4,4,4,444,VIP
17042.0,3,5,1036.58,5,4,3,543,Regular
17043.0,32,8,2593.65,4,5,4,454,VIP
17044.0,25,12,11962.300000000001,4,5,5,455,VIP
17045.0,113,5,827.6800000000001,3,4,3,343,Regular
17046.0,157,5,1906.07,3,4,4,344,Regular
17047.0,85,6,2289.23,3,4,4,344,Regular
17048.0,118,7,2071.68,3,4,4,344,Regular
17049.0,3,19,9942.53,5,5,5,555,VIP
17050.0,96,11,4648.59,3,5,5,355,Regular
17051.0,194,4,706.49,2,4,3,243,At Risk
17052.0,28,1,399.09,4,2,2,422,Regular
17053.0,131,1,498.48,3,2,2,322,Regular
17054.0,28,5,1356.33,4,4,4,444,VIP
17055.0,446,1,232.85000000000002,1,2,1,121,Regular
17056.0,738,1,128.60000000000002,1,2,1,121,Regular
17057.0,596,1,294.74,1,2,2,122,Regular
17058.0,82,3,1179.89,3,3,3,333,Regular
17059.0,30,9,4864.57,4,5,5,455,VIP
17060.0,266,1,234.24,2,2,1,221,Regular
17061.0,74,11,5232.2300000000005,3,5,5,355,Regular
17062.0,314,6,889.75,2,4,3,243,At Risk
17063.0,21,13,3638.53,4,5,5,455,VIP
17064.0,59,3,855.45,4,3,3,433,Regular
17065.0,638,2,194.7,1,3,1,131,Regular
17066.0,726,1,228.34,1,2,1,121,Regular
17067.0,725,3,454.54,1,3,2,132,Regular
17068.0,12,47,8987.68,5,5,5,555,VIP
17069.0,28,14,5517.2300000000005,4,5,5,455,VIP
17070.0,114,2,437.42,3,3,2,332,Regular
17071.0,28,13,3793.71,4,5,5,455,VIP
17072.0,625,1,273.35,1,2,1,121,Regular
17073.0,18,4,1446.09,5,4,4,544,VIP
17074.0,563,1,203.05,1,2,1,121,Regular
17075.0,18,10,2236.63,5,5,4,554,VIP
17076.0,36,6,1242.75,4,4,4,444,VIP
17077.0,578,1,306.0,1,2,2,122,Regular
17078.0,36,2,378.2,4,3,2,432,Regular
17079.0,78,1,118.80000000000001,3,2,1,321,Regular
17080.0,22,7,957.53,4,4,3,443,Regular
17081.0,25,6,949.39,4,4,3,443,Regular
17082.0,33,6,4732.03,4,4,5,445,VIP
17083.0,109,9,4049.79,3,5,5,355,Regular
17084.0,35,3,5001.21,4,3,5,435,Regular
17085.0,123,28,7847.67,3,5,5,355,Regular
17086.0,7,6,2050.08,5,4,4,544,VIP
17087.0,738,1,221.53,1,2,1,121,Regular
17088.0,28,4,1991.01,4,4,4,444,VIP
17089.0,386,1,128.45,2,2,1,221,Regular
17090.0,4,13,3080.1800000000003,5,5,5,555,VIP
17091.0,3,19,7495.75,5,5,5,555,VIP
17092.0,50,11,5511.41,4,5,5,455,VIP
17093.0,593,1,235.88,1,2,1,121,Regular
17094.0,322,2,402.20000000000005,2,3,2,232,Regular
17095.0,23,7,2572.25,4,4,4,444,VIP
17096.0,15,11,3697.9300000000003,5,5,5,555,VIP
17097.0,2,9,1143.36,5,5,3,553,Regular
17098.0,382,3,591.07,2,3,2,232,Regular
17099.0,533,1,582.17,1,2,2,122,Regular
17100.0,18,2,971.74,5,3,3,533,Regular
17101.0,10,7,2507.05,5,4,4,544,VIP
17102.0,262,1,25.5,2,2,1,221,Regular
17103.0,722,1,424.3,1,2,2,122,Regular
17104.0,424,1,474.03000000000003,1,2,2,122,Regular
17105.0,159,2,665.78,3,3,3,333,Regular
17106.0,389,1,481.58000000000004,2,2,2,222,Regular
17107.0,33,10,16052.72,4,5,5,455,VIP
17108.0,664,1,174.95,1,2,1,121,Regular
17109.0,29,8,1291.71,4,5,4,454,VIP
17110.0,165,3,499.9,3,3,2,332,Regular
17111.0,47,2,459.58,4,3,2,432,Regular
17112.0,503,1,197.57,1,2,1,121,Regular
17113.0,574,6,2305.59,1,4,4,144,At Risk
17114.0,6,8,801.12,5,5,3,553,Regular
17115.0,8,7,2761.4900000000002,5,4,4,544,VIP
17116.0,648,1,389.78,1,2,2,122,Regular
17117.0,288,1,116.2,2,2,1,221,Regular
17118.0,318,1,157.02,2,2,1,221,Regular
17119.0,3,2,606.91,5,3,2,532,Regular
17120.0,233,1,307.46,2,2,2,222,Regular
17121.0,403,1,314.74,2,2,2,222,Regular
17122.0,119,4,570.5,3,4,2,342,Regular
17123.0,162,3,977.1700000000001,3,3,3,333,Regular
17124.0,185,1,294.24,3,2,2,322,Regular
17125.0,50,1,230.5,4,2,1,421,Regular
17126.0,152,9,2016.43,3,5,4,354,Regular
17127.0,429,5,1155.0300000000002,1,4,3,143,At Risk
17128.0,335,1,157.09,2,2,1,221,Regular
17129.0,520,1,31.85,1,2,1,121,Regular
17131.0,5,5,2463.17,5,4,4,544,VIP
17132.0,452,2,1220.91,1,3,4,134,Regular
17133.0,16,12,14622.33,5,5,5,555,VIP
17134.0,107,3,625.3,3,3,3,333,Regular
17135.0,16,10,1722.18,5,5,4,554,VIP
17136.0,662,1,231.68,1,2,1,121,Regular
17137.0,416,6,1099.81,1,4,3,143,At Risk
17138.0,276,7,4417.27,2,4,5,245,At Risk
17139.0,16,25,19566.76,5,5,5,555,VIP
17140.0,247,1,454.12,2,2,2,222,Regular
17141.0,418,4,727.58,1,4,3,143,At Risk
17142.0,239,4,1275.25,2,4,4,244,At Risk
17143.0,417,2,880.97,1,3,3,133,Regular
17144.0,1,2,984.57,5,3,3,533,Regular
17145.0,513,4,3120.91,1,4,5,145,At Risk
17146.0,106,13,5852.64,3,5,5,355,Regular
17147.0,23,9,3199.95,4,5,5,455,VIP
17148.0,52,1,124.88,4,2,1,421,Regular
17149.0,451,1,143.10000000000002,1,2,1,121,Regular
17150.0,377,6,1357.95,2,4,4,244,At Risk
17151.0,735,1,231.90000000000003,1,2,1,121,Regular
17152.0,195,4,2016.5,2,4,4,244,At Risk
17153.0,24,1,213.78,4,2,1,421,Regular
17154.0,75,1,329.34,3,2,2,322,Regular
17155.0,18,7,892.46,5,4,3,543,Regular
17156.0,492,1,591.87,1,2,2,122,Regular
17157.0,8,19,5151.900000000001,5,5,5,555,VIP
17158.0,32,5,1980.0,4,4,4,444,VIP
17159.0,22,5,2099.59,4,4,4,444,VIP
17160.0,31,17,10209.16,4,5,5,455,VIP
17161.0,444,1,856.01,1,2,3,123,Regular
17162.0,29,10,1715.46,4,5,4,454,VIP
17163.0,22,4,699.78,4,4,3,443,Regular
17164.0,33,7,2467.35,4,4,4,444,VIP
17165.0,284,6,1794.32,2,4,4,244,At Risk
17166.0,39,2,206.34,4,3,1,431,Regular
17167.0,380,3,867.11,2,3,3,233,Regular
17168.0,499,1,400.2,1,2,2,122,Regular
17169.0,58,3,1156.73,4,3,3,433,Regular
17170.0,374,2,178.68,2,3,1,231,Regular
17171.0,289,2,384.59000000000003,2,3,2,232,Regular
17172.0,79,3,956.5699999999999,3,3,3,333,Regular
17173.0,5,8,3766.6,5,5,5,555,VIP
17174.0,218,1,59.9,2,2,1,221,Regular
17175.0,44,4,1443.69,4,4,4,444,VIP
17176.0,202,3,902.3199999999999,2,3,3,233,Regular
17177.0,505,1,119.5,1,2,1,121,Regular
17178.0,731,1,432.96000000000004,1,2,2,122,Regular
17179.0,178,6,1507.26,3,4,4,344,Regular
17180.0,56,11,2236.77,4,5,4,454,VIP
17181.0,57,3,309.85,4,3,2,432,Regular
17182.0,423,2,321.3,1,3,2,132,Regular
17183.0,8,6,3347.31,5,4,5,545,VIP
17184.0,569,2,198.41000000000003,1,3,1,131,Regular
17185.0,592,3,229.46,1,3,1,131,Regular
17186.0,47,2,144.0,4,3,1,431,Regular
17187.0,227,2,467.71,2,3,2,232,Regular
17188.0,11,13,4592.93,5,5,5,555,VIP
17189.0,106,5,953.63,3,4,3,343,Regular
17190.0,59,7,1726.57,4,4,4,444,VIP
17191.0,28,15,4310.34,4,5,5,455,VIP
17192.0,536,1,75.28,1,2,1,121,Regular
17193.0,36,9,2310.04,4,5,4,454,VIP
17194.0,274,3,812.5,2,3,3,233,Regular
17195.0,655,1,562.98,1,2,2,122,Regular
17196.0,428,1,327.75,1,2,2,122,Regular
17197.0,30,1,1013.01,4,2,3,423,Regular
17198.0,24,3,692.22,4,3,3,433,Regular
17199.0,582,1,135.04000000000002,1,2,1,121,Regular
17200.0,387,4,356.71,2,4,2,242,At Risk
17201.0,54,4,1143.1,4,4,3,443,Regular
17202.0,421,1,160.65,1,2,1,121,Regular
17203.0,36,10,5564.09,4,5,5,455,VIP
17204.0,175,9,5504.6900000000005,3,5,5,355,Regular
17205.0,54,3,999.35,4,3,3,433,Regular
17206.0,53,1,204.24,4,2,1,421,Regular
17207.0,652,1,292.62,1,2,2,122,Regular
17208.0,396,1,111.15,2,2,1,221,Regular
17209.0,649,3,595.7,1,3,2,132,Regular
17210.0,393,1,251.72,2,2,1,221,Regular
17211.0,27,13,3773.35,4,5,5,455,VIP
17212.0,253,3,794.41,2,3,3,233,Regular
17213.0,40,13,4869.400000000001,4,5,5,455,VIP
17214.0,60,6,1059.1200000000001,3,4,3,343,Regular
17215.0,464,1,186.15,1,2,1,121,Regular
17216.0,554,1,63.6,1,2,1,121,Regular
17217.0,234,2,210.1,2,3,1,231,Regular
17218.0,4,18,3891.39,5,5,5,555,VIP
17219.0,32,2,259.13,4,3,1,431,Regular
17220.0,24,21,4457.31,4,5,5,455,VIP
17221.0,7,5,976.62,5,4,3,543,Regular
17222.0,65,6,1579.51,3,4,4,344,Regular
17223.0,310,3,558.04,2,3,2,232,Regular
17224.0,501,1,100.86000000000001,1,2,1,121,Regular
17225.0,582,1,131.15,1,2,1,121,Regular
17226.0,309,3,895.47,2,3,3,233,Regular
17227.0,19,12,1878.93,5,5,4,554,VIP
17228.0,16,13,2820.03,5,5,4,554,VIP
17229.0,96,2,318.76,3,3,2,332,Regular
17230.0,264,18,9388.49,2,5,5,255,At Risk
17231.0,12,25,7064.8,5,5,5,555,VIP
17232.0,3,2,417.77,5,3,2,532,Regular
17233.0,35,3,560.86,4,3,2,432,Regular
17234.0,183,1,149.89,3,2,1,321,Regular
17235.0,25,8,1562.98,4,5,4,454,VIP
17236.0,13,12,1929.26,5,5,4,554,VIP
17237.0,11,4,994.13,5,4,3,543,Regular
17238.0,3,32,7331.67,5,5,5,555,VIP
17239.0,313,4,1189.45,2,4,3,243,At Risk
17240.0,596,1,130.60000000000002,1,2,1,121,Regular
17241.0,385,12,2736.64,2,5,4,254,At Risk
17242.0,108,5,2889.2799999999997,3,4,4,344,Regular
17243.0,1,69,20203.58,5,5,5,555,VIP
17244.0,53,5,1826.04,4,4,4,444,VIP
17245.0,205,2,371.63,2,3,2,232,Regular
17246.0,547,2,38.92,1,3,1,131,Regular
17247.0,15,1,280.09000000000003,5,2,1,521,Regular
17248.0,120,2,500.54,3,3,2,332,Regular
17249.0,429,1,68.03,1,2,1,121,Regular
17250.0,4,2,381.97,5,3,2,532,Regular
17251.0,363,3,798.98,2,3,3,233,Regular
17252.0,117,2,348.90999999999997,3,3,2,332,Regular
17253.0,18,1,178.26,5,2,1,521,Regular
17254.0,5,3,469.48,5,3,2,532,Regular
17255.0,41,4,781.7,4,4,3,443,Regular
17256.0,107,5,498.93,3,4,2,342,Regular
17257.0,436,2,189.78,1,3,1,131,Regular
17258.0,397,2,417.3,2,3,2,232,Regular
17259.0,148,6,1452.39,3,4,4,344,Regular
17260.0,411,1,120.95,1,2,1,121,Regular
17261.0,510,1,221.59,1,2,1,121,Regular
17262.0,52,11,2488.76,4,5,4,454,VIP
17263.0,208,1,63.440000000000005,2,2,1,221,Regular
17264.0,424,1,268.28,1,2,1,121,Regular
17265.0,139,2,550.01,3,3,2,332,Regular
17266.0,2,5,501.72,5,4,2,542,Regular
17267.0,127,2,317.2,3,3,2,332,Regular
17268.0,108,11,1733.8899999999999,3,5,4,354,Regular
17269.0,386,1,491.81,2,2,2,222,Regular
17270.0,469,2,601.45,1,3,2,132,Regular
17271.0,736,1,204.3,1,2,1,121,Regular
17272.0,42,4,2148.63,4,4,4,444,VIP
17273.0,424,1,141.12,1,2,1,121,Regular
17274.0,35,2,573.22,4,3,2,432,Regular
17275.0,383,1,114.1,2,2,1,221,Regular
17276.0,402,1,502.49,2,2,2,222,Regular
17277.0,228,2,1065.3500000000001,2,3,3,233,Regular
17278.0,241,2,271.24,2,3,1,231,Regular
17279.0,58,1,187.82999999999998,4,2,1,421,Regular
17280.0,438,1,118.86,1,2,1,121,Regular
17281.0,374,6,797.85,2,4,3,243,At Risk
17282.0,130,5,2308.54,3,4,4,344,Regular
17283.0,379,1,188.46,2,2,1,221,Regular
17284.0,60,8,2788.06,3,5,4,354,Regular
17285.0,628,2,407.94,1,3,2,132,Regular
17286.0,22,3,389.18,4,3,2,432,Regular
17287.0,26,21,3826.86,4,5,5,455,VIP
17288.0,9,11,2468.43,5,5,4,554,VIP
17289.0,32,9,2041.8,4,5,4,454,VIP
17290.0,4,8,1487.96,5,5,4,554,VIP
17291.0,308,1,550.8000000000001,2,2,2,222,Regular
17292.0,472,2,271.75,1,3,1,131,Regular
17293.0,8,17,3750.63,5,5,5,555,VIP
17294.0,669,2,467.79,1,3,2,132,Regular
17295.0,29,3,547.0,4,3,2,432,Regular
17296.0,730,1,338.13,1,2,2,122,Regular
17297.0,17,1,128.18,5,2,1,521,Regular
17298.0,101,5,954.26,3,4,3,343,Regular
17299.0,12,6,993.23,5,4,3,543,Regular
17300.0,391,2,393.64,2,3,2,232,Regular
17301.0,21,2,294.39,4,3,2,432,Regular
17302.0,15,5,1135.63,5,4,3,543,Regular
17303.0,361,1,250.04,2,2,1,221,Regular
17304.0,534,1,111.5,1,2,1,121,Regular
17305.0,649,1,2135.46,1,2,4,124,Regular
