Country,Customer ID,revenue,country_customer_rank
United Kingdom,14989.0,342.4,3961
United Kingdom,17835.0,342.24,3962
United Kingdom,17660.0,342.21999999999997,3963
United Kingdom,14724.0,341.9,3964
United Kingdom,16826.0,341.7,3965
United Kingdom,16585.0,341.59000000000003,3966
United Kingdom,13347.0,341.36,3967
United Kingdom,13187.0,341.36,3967
United Kingdom,17928.0,341.24,3969
United Kingdom,16259.0,340.94,3970
United Kingdom,14491.0,340.93,3971
United Kingdom,17542.0,340.85,3972
United Kingdom,16044.0,340.84,3973
United Kingdom,15818.0,340.5,3974
United Kingdom,12900.0,340.33000000000004,3975
United Kingdom,13737.0,339.59999999999997,3976
United Kingdom,14203.0,339.34,3977
United Kingdom,17697.0,338.95000000000005,3978
United Kingdom,14630.0,338.65,3979
United Kingdom,17833.0,338.46,3980
United Kingdom,14799.0,338.15,3981
United Kingdom,17296.0,338.13,3982
United Kingdom,12869.0,337.67,3983
United Kingdom,15942.0,337.44,3984
United Kingdom,13930.0,337.34,3985
United Kingdom,17973.0,337.04,3986
United Kingdom,17488.0,336.5,3987
United Kingdom,15619.0,336.4,3988
United Kingdom,13482.0,336.09,3989
United Kingdom,14196.0,335.52,3990
United Kingdom,16063.0,335.32,3991
United Kingdom,17917.0,335.03,3992
United Kingdom,17821.0,334.62,3993
United Kingdom,17607.0,333.81,3994
United Kingdom,13216.0,333.74,3995
United Kingdom,14241.0,333.7,3996
United Kingdom,16234.0,333.18,3997
United Kingdom,16006.0,332.82,3998
United Kingdom,14137.0,332.7,3999
United Kingdom,13904.0,332.64,4000
United Kingdom,16850.0,332.41,4001
United Kingdom,16803.0,332.3,4002
United Kingdom,16452.0,332.17,4003
United Kingdom,17647.0,331.65999999999997,4004
United Kingdom,15512.0,331.58,4005
United Kingdom,17435.0,331.35,4006
United Kingdom,16030.0,331.24,4007
United Kingdom,13981.0,331.14,4008
United Kingdom,16478.0,331.0,4009
United Kingdom,15878.0,330.77,4010
United Kingdom,17776.0,330.56,4011
United Kingdom,14517.0,330.45,4012
United Kingdom,13010.0,330.12,4013
United Kingdom,15130.0,330.11,4014
United Kingdom,12850.0,330.0,4015
United Kingdom,18186.0,329.58,4016
United Kingdom,17518.0,329.42,4017
United Kingdom,17914.0,329.36,4018
United Kingdom,17154.0,329.34,4019
United Kingdom,15153.0,329.25,4020
United Kingdom,15979.0,329.21999999999997,4021
United Kingdom,15880.0,329.03,4022
United Kingdom,16286.0,328.95,4023
United Kingdom,14012.0,328.8,4024
United Kingdom,16855.0,328.40000000000003,4025
United Kingdom,15213.0,328.35,4026
United Kingdom,14747.0,328.2,4027
United Kingdom,16318.0,328.15000000000003,4028
United Kingdom,15709.0,327.84999999999997,4029
United Kingdom,17196.0,327.75,4030
United Kingdom,15735.0,327.68,4031
United Kingdom,13498.0,327.38,4032
United Kingdom,16322.0,326.75,4033
United Kingdom,13646.0,326.25,4034
United Kingdom,18047.0,326.09,4035
United Kingdom,17439.0,325.74,4036
United Kingdom,13661.0,325.24,4037
United Kingdom,15670.0,325.2,4038
United Kingdom,13801.0,324.8,4039
United Kingdom,15982.0,324.51,4040
United Kingdom,12946.0,324.45,4041
United Kingdom,18261.0,324.24,4042
United Kingdom,16685.0,324.24,4042
United Kingdom,13834.0,324.19,4044
United Kingdom,17440.0,323.58,4045
United Kingdom,13025.0,323.39,4046
United Kingdom,16195.0,323.25,4047
United Kingdom,14263.0,322.93,4048
United Kingdom,16627.0,322.8,4049
United Kingdom,14832.0,322.69,4050
United Kingdom,16342.0,322.41,4051
United Kingdom,14424.0,322.08,4052
United Kingdom,15726.0,321.91,4053
United Kingdom,18090.0,321.9,4054
United Kingdom,13111.0,321.88,4055
United Kingdom,17976.0,321.79,4056
United Kingdom,17471.0,321.65000000000003,4057
United Kingdom,14070.0,321.6,4058
United Kingdom,15770.0,321.45,4059
United Kingdom,14823.0,321.43,4060
United Kingdom,17182.0,321.3,4061
United Kingdom,15869.0,321.11,4062
United Kingdom,15236.0,321.05,4063
United Kingdom,15432.0,320.76,4064
United Kingdom,14622.0,320.58000000000004,4065
United Kingdom,13986.0,320.46,4066
United Kingdom,17843.0,320.4,4067
United Kingdom,17309.0,320.39,4068
United Kingdom,16683.0,320.25,4069
United Kingdom,13942.0,320.0,4070
United Kingdom,13843.0,319.75,4071
United Kingdom,16436.0,319.14,4072
United Kingdom,16967.0,319.02,4073
United Kingdom,17229.0,318.76,4074
United Kingdom,16273.0,318.34,4075
United Kingdom,15682.0,318.24,4076
United Kingdom,14703.0,318.17,4077
United Kingdom,17839.0,318.15,4078
United Kingdom,18253.0,317.88,4079
United Kingdom,17267.0,317.2,4080
United Kingdom,15616.0,317.11,4081
United Kingdom,17689.0,317.08,4082
United Kingdom,16761.0,316.62,4083
United Kingdom,15204.0,316.58,4084
United Kingdom,13494.0,316.26000000000005,4085
United Kingdom,17408.0,316.09000000000003,4086
United Kingdom,18117.0,315.65,4087
United Kingdom,15042.0,315.45,4088
United Kingdom,16091.0,315.06,4089
United Kingdom,17121.0,314.74,4090
United Kingdom,14991.0,314.67,4091
United Kingdom,18206.0,314.65999999999997,4092
United Kingdom,18070.0,314.1,4093
United Kingdom,15873.0,313.92,4094
United Kingdom,15196.0,313.7,4095
United Kingdom,13087.0,313.64,4096
United Kingdom,16582.0,313.62,4097
United Kingdom,13845.0,312.98,4098
United Kingdom,15162.0,312.9,4099
United Kingdom,13905.0,312.65000000000003,4100
United Kingdom,15318.0,312.62,4101
United Kingdom,13226.0,312.46,4102
United Kingdom,12834.0,312.38,4103
United Kingdom,17326.0,312.35,4104
United Kingdom,14094.0,311.77,4105
United Kingdom,14951.0,311.69,4106
United Kingdom,12852.0,311.55,4107
United Kingdom,13990.0,311.3,4108
United Kingdom,15724.0,310.85,4109
United Kingdom,16328.0,310.83,4110
United Kingdom,13400.0,310.83,4110
United Kingdom,13847.0,310.72,4112
United Kingdom,16439.0,310.70000000000005,4113
United Kingdom,15185.0,310.62,4114
United Kingdom,14848.0,310.56,4115
United Kingdom,15308.0,310.47,4116
United Kingdom,15188.0,310.43,4117
United Kingdom,13315.0,310.26,4118
United Kingdom,14749.0,310.15,4119
United Kingdom,13628.0,310.14,4120
United Kingdom,17181.0,309.85,4121
United Kingdom,15699.0,309.65,4122
United Kingdom,16373.0,309.49,4123
United Kingdom,12884.0,309.05,4124
United Kingdom,15010.0,308.94,4125
United Kingdom,16956.0,308.74,4126
United Kingdom,16194.0,308.6,4127
United Kingdom,14181.0,308.35,4128
United Kingdom,13369.0,308.28000000000003,4129
United Kingdom,14927.0,308.2,4130
United Kingdom,15302.0,308.0,4131
United Kingdom,15778.0,307.95000000000005,4132
United Kingdom,13289.0,307.95,4133
United Kingdom,16123.0,307.78000000000003,4134
United Kingdom,13529.0,307.76,4135
United Kingdom,14777.0,307.56,4136
United Kingdom,13060.0,307.53000000000003,4137
United Kingdom,17120.0,307.46,4138
United Kingdom,13932.0,307.4,4139
United Kingdom,15374.0,307.32,4140
United Kingdom,14783.0,307.3,4141
United Kingdom,17721.0,307.21000000000004,4142
United Kingdom,13036.0,307.1,4143
United Kingdom,13142.0,307.09000000000003,4144
United Kingdom,15087.0,306.94,4145
United Kingdom,13660.0,306.64,4146
United Kingdom,16649.0,306.58,4147
United Kingdom,13718.0,306.55,4148
United Kingdom,18059.0,306.46,4149
United Kingdom,16524.0,306.19,4150
United Kingdom,17077.0,306.0,4151
United Kingdom,15454.0,305.99,4152
United Kingdom,15135.0,305.68,4153
United Kingdom,16796.0,305.62,4154
United Kingdom,16181.0,305.54,4155
United Kingdom,15893.0,305.28000000000003,4156
United Kingdom,13383.0,305.28000000000003,4156
United Kingdom,15163.0,304.47,4158
United Kingdom,18185.0,304.25,4159
United Kingdom,16217.0,304.25,4159
United Kingdom,16674.0,304.24,4161
United Kingdom,17688.0,304.2,4162
United Kingdom,14990.0,304.17,4163
United Kingdom,17383.0,304.09000000000003,4164
United Kingdom,16489.0,303.7,4165
United Kingdom,14791.0,303.63,4166
United Kingdom,14806.0,303.43,4167
United Kingdom,18255.0,303.15000000000003,4168
United Kingdom,16425.0,302.7,4169
United Kingdom,14043.0,302.59999999999997,4170
United Kingdom,18165.0,302.46,4171
United Kingdom,17339.0,302.36,4172
United Kingdom,17506.0,302.2,4173
United Kingdom,15054.0,302.1,4174
United Kingdom,15242.0,302.04,4175
United Kingdom,16297.0,301.9,4176
United Kingdom,13773.0,301.54,4177
United Kingdom,15667.0,301.32,4178
United Kingdom,15148.0,301.29,4179
United Kingdom,13625.0,301.26,4180
United Kingdom,16437.0,301.25,4181
United Kingdom,16479.0,300.83,4182
United Kingdom,16050.0,300.7,4183
United Kingdom,17556.0,300.67,4184
United Kingdom,17793.0,300.34,4185
United Kingdom,14797.0,300.31,4186
United Kingdom,17991.0,300.3,4187
United Kingdom,17766.0,299.61,4188
United Kingdom,12864.0,299.57,4189
United Kingdom,13346.0,299.4,4190
United Kingdom,17898.0,299.18,4191
United Kingdom,13667.0,299.05,4192
United Kingdom,15609.0,298.48,4193
United Kingdom,17824.0,298.4,4194
United Kingdom,12881.0,298.0,4195
United Kingdom,18018.0,297.99,4196
United Kingdom,16583.0,297.95,4197
United Kingdom,14835.0,297.0,4198
United Kingdom,17627.0,296.36,4199
United Kingdom,13751.0,296.25,4200
United Kingdom,12898.0,296.21,4201
United Kingdom,13504.0,295.93,4202
United Kingdom,14269.0,295.73,4203
United Kingdom,14614.0,295.13,4204
United Kingdom,16252.0,295.09000000000003,4205
United Kingdom,16579.0,295.05,4206
United Kingdom,17057.0,294.74,4207
United Kingdom,17301.0,294.39,4208
United Kingdom,15060.0,294.25,4209
United Kingdom,17124.0,294.24,4210
United Kingdom,17927.0,294.0,4211
United Kingdom,15718.0,293.79,4212
United Kingdom,14192.0,293.74,4213
United Kingdom,15928.0,293.53,4214
United Kingdom,17710.0,293.5,4215
United Kingdom,16402.0,293.45,4216
United Kingdom,17441.0,293.35,4217
United Kingdom,17207.0,292.62,4218
United Kingdom,16721.0,292.47,4219
United Kingdom,16543.0,292.21,4220
United Kingdom,13739.0,292.2,4221
United Kingdom,14985.0,292.01,4222
United Kingdom,13449.0,291.88,4223
United Kingdom,17907.0,291.76,4224
United Kingdom,17882.0,291.56,4225
United Kingdom,16615.0,291.5,4226
United Kingdom,18182.0,291.13,4227
United Kingdom,17551.0,290.34,4228
United Kingdom,15391.0,289.87,4229
United Kingdom,16897.0,289.78000000000003,4230
United Kingdom,13796.0,289.7,4231
United Kingdom,15962.0,289.48,4232
United Kingdom,15041.0,289.4,4233
United Kingdom,14162.0,289.36,4234
United Kingdom,15545.0,288.97,4235
United Kingdom,17501.0,288.6,4236
United Kingdom,16808.0,288.42,4237
United Kingdom,16432.0,287.40000000000003,4238
United Kingdom,17497.0,287.25,4239
United Kingdom,13508.0,287.05,4240
United Kingdom,14660.0,285.74,4241
United Kingdom,14402.0,285.6,4242
United Kingdom,17636.0,285.56,4243
United Kingdom,16890.0,285.41,4244
United Kingdom,13708.0,285.33,4245
United Kingdom,16429.0,284.55,4246
United Kingdom,15445.0,284.5,4247
United Kingdom,17359.0,284.46,4248
United Kingdom,15354.0,284.4,4249
United Kingdom,13616.0,283.85,4250
United Kingdom,15662.0,283.73,4251
United Kingdom,13121.0,283.73,4251
United Kingdom,13909.0,282.85,4253
United Kingdom,15936.0,282.79,4254
United Kingdom,13511.0,282.76,4255
United Kingdom,16557.0,281.85,4256
United Kingdom,13326.0,281.76000000000005,4257
United Kingdom,13679.0,281.26,4258
United Kingdom,18042.0,281.15,4259
United Kingdom,15772.0,280.88,4260
United Kingdom,12851.0,280.76,4261
United Kingdom,13080.0,280.73,4262
United Kingdom,14433.0,280.7,4263
United Kingdom,14242.0,280.55,4264
United Kingdom,13581.0,280.53000000000003,4265
United Kingdom,17247.0,280.09000000000003,4266
United Kingdom,15556.0,279.77,4267
United Kingdom,14183.0,278.34,4268
United Kingdom,14764.0,278.3,4269
United Kingdom,14303.0,277.94,4270
United Kingdom,15338.0,277.93,4271
United Kingdom,15355.0,277.05,4272
United Kingdom,13606.0,276.75,4273
United Kingdom,13272.0,276.56,4274
United Kingdom,13399.0,275.4,4275
United Kingdom,16313.0,274.15000000000003,4276
United Kingdom,17072.0,273.35,4277
United Kingdom,13307.0,273.34,4278
United Kingdom,17355.0,273.31,4279
United Kingdom,13861.0,273.26,4280
United Kingdom,17498.0,272.21999999999997,4281
United Kingdom,13917.0,272.04,4282
United Kingdom,14816.0,271.85,4283
United Kingdom,17292.0,271.75,4284
United Kingdom,14436.0,271.7,4285
United Kingdom,13058.0,271.40000000000003,4286
United Kingdom,15943.0,271.29,4287
United Kingdom,17278.0,271.24,4288
United Kingdom,18238.0,270.92,4289
United Kingdom,14520.0,270.6,4290
United Kingdom,16757.0,270.48,4291
United Kingdom,18267.0,269.37,4292
United Kingdom,15964.0,269.21000000000004,4293
United Kingdom,13533.0,269.09,4294
United Kingdom,17264.0,268.28,4295
United Kingdom,18254.0,267.9,4296
United Kingdom,14039.0,267.28000000000003,4297
United Kingdom,15408.0,267.18,4298
United Kingdom,15320.0,267.13,4299
United Kingdom,15517.0,267.03000000000003,4300
United Kingdom,15423.0,266.89,4301
United Kingdom,17786.0,266.85,4302
United Kingdom,14863.0,266.76,4303
United Kingdom,13837.0,266.59000000000003,4304
United Kingdom,15119.0,266.4,4305
United Kingdom,14392.0,266.4,4305
United Kingdom,12962.0,266.39,4307
United Kingdom,13973.0,264.7,4308
United Kingdom,16334.0,263.73,4309
United Kingdom,13128.0,263.5,4310
United Kingdom,16089.0,263.49,4311
United Kingdom,12892.0,263.38,4312
United Kingdom,17808.0,262.64,4313
United Kingdom,13331.0,262.4,4314
United Kingdom,17910.0,261.7,4315
United Kingdom,14957.0,261.69,4316
United Kingdom,13189.0,260.68,4317
United Kingdom,17901.0,260.08,4318
United Kingdom,17022.0,260.0,4319
United Kingdom,16733.0,259.68,4320
United Kingdom,17558.0,259.17,4321
United Kingdom,13127.0,259.17,4321
United Kingdom,17219.0,259.13,4323
United Kingdom,15536.0,259.09,4324
United Kingdom,14526.0,258.65,4325
United Kingdom,13683.0,258.6,4326
United Kingdom,16502.0,258.55,4327
United Kingdom,15894.0,258.25,4328
United Kingdom,13227.0,257.7,4329
United Kingdom,15014.0,257.67,4330
United Kingdom,16542.0,257.32,4331
United Kingdom,15503.0,257.3,4332
United Kingdom,15852.0,257.26,4333
United Kingdom,14483.0,257.1,4334
United Kingdom,15404.0,257.06,4335
United Kingdom,14876.0,256.7,4336
United Kingdom,14274.0,256.6,4337
United Kingdom,13806.0,256.38,4338
United Kingdom,17896.0,256.32,4339
United Kingdom,17385.0,256.11,4340
United Kingdom,13825.0,255.59,4341
United Kingdom,14881.0,255.4,4342
United Kingdom,16911.0,255.25,4343
United Kingdom,12746.0,254.55,4344
United Kingdom,14765.0,254.11,4345
United Kingdom,17626.0,254.0,4346
United Kingdom,16845.0,253.88,4347
United Kingdom,13250.0,253.09,4348
United Kingdom,17992.0,252.88,4349
United Kingdom,15019.0,252.81,4350
United Kingdom,15035.0,252.73000000000002,4351
United Kingdom,13251.0,252.68,4352
United Kingdom,16908.0,252.59,4353
United Kingdom,15552.0,252.52,4354
United Kingdom,16074.0,252.5,4355
United Kingdom,13404.0,252.49,4356
United Kingdom,13645.0,252.1,4357
United Kingdom,17210.0,251.72,4358
United Kingdom,16453.0,251.71,4359
United Kingdom,16976.0,251.51999999999998,4360
United Kingdom,14501.0,251.21,4361
United Kingdom,14166.0,251.15,4362
United Kingdom,18266.0,251.1,4363
United Kingdom,16962.0,251.04,4364
United Kingdom,15231.0,250.26000000000002,4365
United Kingdom,17303.0,250.04,4366
United Kingdom,15510.0,250.0,4367
United Kingdom,16893.0,249.89000000000001,4368
United Kingdom,13061.0,248.61,4369
United Kingdom,13592.0,247.96,4370
United Kingdom,16381.0,247.85,4371
United Kingdom,15293.0,247.5,4372
United Kingdom,18072.0,247.44,4373
United Kingdom,13349.0,247.32,4374
United Kingdom,14658.0,247.15,4375
United Kingdom,14654.0,246.86,4376
United Kingdom,15697.0,246.75,4377
United Kingdom,13943.0,246.54000000000002,4378
United Kingdom,15495.0,246.5,4379
United Kingdom,15378.0,246.5,4379
United Kingdom,15783.0,246.3,4381
United Kingdom,18153.0,246.22,4382
United Kingdom,16778.0,245.94,4383
United Kingdom,14325.0,245.48,4384
United Kingdom,14281.0,245.15,4385
United Kingdom,15118.0,244.8,4386
United Kingdom,15884.0,244.60000000000002,4387
United Kingdom,16528.0,244.41,4388
United Kingdom,18002.0,244.37,4389
United Kingdom,14694.0,244.31,4390
United Kingdom,13551.0,244.2,4391
United Kingdom,17892.0,244.1,4392
United Kingdom,17925.0,244.08,4393
United Kingdom,13676.0,243.9,4394
United Kingdom,16793.0,243.84,4395
United Kingdom,13886.0,243.56,4396
United Kingdom,16215.0,242.35,4397
United Kingdom,15543.0,242.26,4398
United Kingdom,17009.0,242.06,4399
United Kingdom,13445.0,241.89999999999998,4400
United Kingdom,13582.0,241.68,4401
United Kingdom,15776.0,241.62,4402
United Kingdom,14774.0,241.45000000000002,4403
United Kingdom,14523.0,241.09,4404
United Kingdom,16427.0,241.06,4405
United Kingdom,16508.0,240.95,4406
United Kingdom,13674.0,240.68,4407
United Kingdom,15286.0,240.55,4408
United Kingdom,15336.0,240.5,4409
United Kingdom,15931.0,239.9,4410
United Kingdom,15690.0,239.76,4411
United Kingdom,13570.0,239.49,4412
United Kingdom,13789.0,239.46,4413
United Kingdom,17684.0,239.41,4414
United Kingdom,17981.0,239.12,4415
United Kingdom,13275.0,238.86,4416
United Kingdom,16280.0,238.05,4417
United Kingdom,14982.0,237.78,4418
United Kingdom,17877.0,237.60999999999999,4419
United Kingdom,14586.0,237.35999999999999,4420
United Kingdom,15457.0,237.07,4421
United Kingdom,13088.0,236.11,4422
United Kingdom,16026.0,236.09,4423
United Kingdom,17093.0,235.88,4424
United Kingdom,17872.0,235.87,4425
United Kingdom,16046.0,235.78,4426
United Kingdom,13114.0,234.38,4427
United Kingdom,14473.0,234.34,4428
United Kingdom,17060.0,234.24,4429
United Kingdom,13009.0,234.0,4430
United Kingdom,13348.0,233.76000000000002,4431
United Kingdom,14153.0,233.39999999999998,4432
United Kingdom,15294.0,233.35,4433
United Kingdom,13129.0,233.25,4434
United Kingdom,16302.0,233.22,4435
United Kingdom,17055.0,232.85,4436
United Kingdom,13678.0,232.6,4437
United Kingdom,18213.0,232.48000000000002,4438
United Kingdom,13608.0,232.05,4439
United Kingdom,14995.0,231.98,4440
United Kingdom,16408.0,231.93,4441
United Kingdom,17151.0,231.90000000000003,4442
United Kingdom,17136.0,231.68,4443
United Kingdom,18279.0,231.34,4444
United Kingdom,15487.0,231.32,4445
United Kingdom,18030.0,230.64999999999998,4446
United Kingdom,17125.0,230.5,4447
United Kingdom,13960.0,230.22,4448
United Kingdom,18197.0,230.1,4449
United Kingdom,14314.0,229.79999999999998,4450
United Kingdom,14017.0,229.75,4451
United Kingdom,13403.0,229.5,4452
United Kingdom,17185.0,229.46,4453
United Kingdom,15528.0,229.33,4454
United Kingdom,17743.0,229.2,4455
United Kingdom,17347.0,228.96,4456
United Kingdom,15273.0,228.96,4456
United Kingdom,13146.0,228.91,4458
United Kingdom,17066.0,228.34,4459
United Kingdom,14458.0,228.07,4460
United Kingdom,16760.0,228.0,4461
United Kingdom,15566.0,227.87,4462
United Kingdom,14363.0,227.47000000000003,4463
United Kingdom,17868.0,227.15,4464
United Kingdom,16740.0,226.91,4465
United Kingdom,15451.0,226.86,4466
United Kingdom,13651.0,226.85,4467
United Kingdom,18005.0,226.47,4468
United Kingdom,14718.0,226.42,4469
United Kingdom,17993.0,225.99,4470
United Kingdom,14069.0,225.81,4471
United Kingdom,17915.0,225.78,4472
United Kingdom,16622.0,225.4,4473
United Kingdom,16587.0,225.15,4474
United Kingdom,14357.0,225.12,4475
United Kingdom,13619.0,224.94,4476
United Kingdom,16346.0,224.51,4477
United Kingdom,15175.0,224.14,4478
United Kingdom,12914.0,223.98,4479
United Kingdom,16753.0,223.92000000000002,4480
United Kingdom,14928.0,223.91000000000003,4481
United Kingdom,16562.0,223.86,4482
United Kingdom,13926.0,223.85000000000002,4483
United Kingdom,17967.0,223.42,4484
United Kingdom,18131.0,222.95999999999998,4485
United Kingdom,12887.0,222.4,4486
United Kingdom,14596.0,222.22,4487
United Kingdom,15788.0,221.83,4488
United Kingdom,14445.0,221.65,4489
United Kingdom,17261.0,221.59,4490
United Kingdom,17087.0,221.53,4491
United Kingdom,14960.0,221.27,4492
United Kingdom,13419.0,221.06,4493
United Kingdom,12821.0,220.8,4494
United Kingdom,16482.0,220.62,4495
United Kingdom,13033.0,220.55,4496
United Kingdom,18132.0,220.13,4497
United Kingdom,18114.0,220.1,4498
United Kingdom,13454.0,219.87,4499
United Kingdom,13992.0,219.5,4500
United Kingdom,14074.0,219.4,4501
United Kingdom,15096.0,219.39000000000001,4502
United Kingdom,15790.0,218.75,4503
United Kingdom,15086.0,218.53,4504
United Kingdom,15591.0,217.9,4505
United Kingdom,16035.0,217.73,4506
United Kingdom,16666.0,217.71,4507
United Kingdom,15554.0,217.2,4508
United Kingdom,13423.0,217.03,4509
United Kingdom,15401.0,216.95000000000002,4510
United Kingdom,18021.0,216.41,4511
United Kingdom,17902.0,216.4,4512
United Kingdom,15604.0,216.39000000000001,4513
United Kingdom,13858.0,216.17000000000002,4514
United Kingdom,16179.0,215.83,4515
United Kingdom,16189.0,215.48,4516
United Kingdom,14376.0,215.46,4517
United Kingdom,18007.0,215.22,4518
United Kingdom,14635.0,215.22,4518
United Kingdom,16338.0,214.8,4520
United Kingdom,14106.0,214.8,4520
United Kingdom,14361.0,214.71,4522
United Kingdom,17619.0,214.37,4523
United Kingdom,15460.0,214.26,4524
United Kingdom,14271.0,214.18,4525
United Kingdom,14601.0,213.96,4526
United Kingdom,18157.0,213.9,4527
United Kingdom,13621.0,213.85,4528
United Kingdom,17153.0,213.78,4529
United Kingdom,13411.0,213.55,4530
United Kingdom,16591.0,213.5,4531
United Kingdom,13724.0,213.01,4532
United Kingdom,13691.0,212.78,4533
United Kingdom,12961.0,211.99,4534
United Kingdom,15866.0,211.89,4535
United Kingdom,14843.0,211.8,4536
United Kingdom,15703.0,211.5,4537
United Kingdom,13271.0,211.49,4538
United Kingdom,12995.0,211.32,4539
United Kingdom,15490.0,210.85000000000002,4540
United Kingdom,14992.0,210.5,4541
United Kingdom,13532.0,210.31,4542
United Kingdom,17217.0,210.1,4543
United Kingdom,16874.0,209.89000000000001,4544
United Kingdom,17484.0,209.57,4545
United Kingdom,13828.0,209.49,4546
United Kingdom,13056.0,209.48,4547
United Kingdom,14003.0,209.41,4548
United Kingdom,16487.0,209.4,4549
United Kingdom,15112.0,209.4,4549
United Kingdom,17855.0,208.97,4551
United Kingdom,15327.0,208.75,4552
United Kingdom,13290.0,208.63,4553
United Kingdom,15741.0,208.62,4554
United Kingdom,15897.0,208.59,4555
United Kingdom,16457.0,208.36,4556
United Kingdom,15212.0,208.28,4557
United Kingdom,12848.0,208.0,4558
United Kingdom,16964.0,207.85,4559
United Kingdom,16866.0,207.74,4560
United Kingdom,15052.0,207.73000000000002,4561
United Kingdom,16752.0,207.5,4562
United Kingdom,13099.0,207.36,4563
United Kingdom,17989.0,207.33,4564
United Kingdom,15925.0,207.15,4565
United Kingdom,15295.0,207.04,4566
United Kingdom,15820.0,206.98,4567
United Kingdom,17166.0,206.34,4568
United Kingdom,14964.0,206.21,4569
United Kingdom,15914.0,205.99,4570
United Kingdom,14278.0,205.83,4571
United Kingdom,16540.0,205.75,4572
United Kingdom,17670.0,205.7,4573
United Kingdom,16490.0,205.41000000000003,4574
United Kingdom,14602.0,205.35999999999999,4575
United Kingdom,15307.0,205.3,4576
United Kingdom,15758.0,205.25,4577
United Kingdom,15319.0,204.5,4578
United Kingdom,17271.0,204.3,4579
United Kingdom,16901.0,204.26,4580
United Kingdom,17206.0,204.24,4581
United Kingdom,14468.0,204.24,4581
United Kingdom,13017.0,204.0,4583
United Kingdom,17394.0,203.86999999999998,4584
United Kingdom,17891.0,203.85999999999999,4585
United Kingdom,14519.0,203.14,4586
United Kingdom,17074.0,203.05,4587
United Kingdom,15459.0,202.83,4588
United Kingdom,15558.0,202.68,4589
United Kingdom,18169.0,202.65,4590
United Kingdom,14892.0,202.35,4591
United Kingdom,14385.0,202.11,4592
United Kingdom,16965.0,201.19,4593
United Kingdom,13284.0,201.19,4593
United Kingdom,18281.0,201.14,4595
United Kingdom,18126.0,200.92,4596
United Kingdom,13556.0,200.82,4597
United Kingdom,14330.0,200.63,4598
United Kingdom,17693.0,200.47,4599
United Kingdom,13133.0,200.45000000000002,4600
United Kingdom,13944.0,200.43,4601
United Kingdom,14782.0,200.10000000000002,4602
United Kingdom,15593.0,199.8,4603
United Kingdom,13322.0,199.48000000000002,4604
United Kingdom,14521.0,199.45000000000002,4605
United Kingdom,15001.0,199.10999999999999,4606
United Kingdom,15020.0,198.47,4607
United Kingdom,17184.0,198.41,4608
United Kingdom,17778.0,197.70000000000002,4609
United Kingdom,14185.0,197.65,4610
United Kingdom,14789.0,197.64000000000001,4611
United Kingdom,17112.0,197.57,4612
United Kingdom,12927.0,197.31,4613
United Kingdom,15234.0,197.0,4614
United Kingdom,13436.0,196.89,4615
United Kingdom,15746.0,196.88,4616
United Kingdom,13978.0,196.79,4617
United Kingdom,16937.0,196.25,4618
United Kingdom,16112.0,195.74,4619
United Kingdom,13757.0,195.55,4620
United Kingdom,17010.0,195.36,4621
United Kingdom,14666.0,195.25,4622
United Kingdom,15612.0,195.15,4623
United Kingdom,14405.0,195.0,4624
United Kingdom,17468.0,194.8,4625
United Kingdom,17065.0,194.70000000000002,4626
United Kingdom,17475.0,194.37,4627
United Kingdom,16299.0,193.65,4628
United Kingdom,14476.0,193.0,4629
United Kingdom,14768.0,192.60000000000002,4630
United Kingdom,15729.0,192.55,4631
United Kingdom,18028.0,192.05,4632
United Kingdom,14100.0,191.95,4633
United Kingdom,15909.0,191.94,4634
United Kingdom,16695.0,191.9,4635
United Kingdom,14279.0,191.86,4636
United Kingdom,15692.0,191.04,4637
United Kingdom,15954.0,190.75,4638
United Kingdom,14728.0,190.58,4639
United Kingdom,15688.0,190.57,4640
United Kingdom,15412.0,190.53,4641
United Kingdom,18020.0,190.48000000000002,4642
United Kingdom,14617.0,190.47,4643
United Kingdom,13766.0,190.35,4644
United Kingdom,13972.0,190.25,4645
United Kingdom,17257.0,189.78,4646
United Kingdom,18046.0,189.63,4647
United Kingdom,13826.0,189.5,4648
United Kingdom,14801.0,189.34,4649
United Kingdom,14830.0,188.88,4650
United Kingdom,16277.0,188.69,4651
United Kingdom,14697.0,188.61,4652
United Kingdom,17283.0,188.46,4653
United Kingdom,16051.0,188.44,4654
United Kingdom,13063.0,188.4,4655
United Kingdom,17781.0,188.02,4656
United Kingdom,17279.0,187.83,4657
United Kingdom,15072.0,187.52,4658
United Kingdom,13852.0,187.35000000000002,4659
United Kingdom,18013.0,187.29,4660
United Kingdom,13568.0,187.05,4661
United Kingdom,13387.0,186.94,4662
United Kingdom,16267.0,186.66,4663
United Kingdom,18063.0,186.60000000000002,4664
United Kingdom,17215.0,186.15,4665
United Kingdom,16388.0,186.05,4666
United Kingdom,15567.0,186.01,4667
United Kingdom,17574.0,185.65,4668
United Kingdom,14879.0,185.06,4669
United Kingdom,16097.0,185.04999999999998,4670
United Kingdom,14677.0,184.91,4671
United Kingdom,17803.0,184.66,4672
United Kingdom,16914.0,183.76,4673
United Kingdom,14059.0,183.6,4674
United Kingdom,13460.0,183.44,4675
United Kingdom,14119.0,183.37,4676
United Kingdom,14983.0,183.20000000000002,4677
